postcode,street,area,town,state,latlng
480213,Reservoir,Enugu-Ogoja Expr.,Abakaliki,Ebonyi,
480214,Austoma Oil,Pressco Junction,Abakaliki,Ebonyi,
480214,Ebiaji College of Health Sciences,Pressco Junction,Abakaliki,Ebonyi,
480214,Ebonyi State Ebonyi State University,Pressco Junction,Abakaliki,Ebonyi,
480214,Ezza North Local Govt.,Pressco Junction,Abakaliki,Ebonyi,
480214,Gibson Oil,Pressco Junction,Abakaliki,Ebonyi,
480214,Health System Fund,Pressco Junction,Abakaliki,Ebonyi,
480214,Nweke Cyprian Cmp,Pressco Junction,Abakaliki,Ebonyi,
480221,Alpha Baptist Ch.,Udensi St,Abakaliki,Ebonyi,
480221,Ebonyi Local Govt Council,Udensi St,Abakaliki,Ebonyi,
480221,Gilbert  St.,Udensi St,Abakaliki,Ebonyi,
480221,Igbokwe  St.,Udensi St,Abakaliki,Ebonyi,
480221,Igwe Ogbofia  St.,Udensi St,Abakaliki,Ebonyi,
480221,Igwu  St.,Udensi St,Abakaliki,Ebonyi,
480221,Muoueke St.,Udensi St,Abakaliki,Ebonyi,
480221,Ndukwe Uduma Cl Cl.,Udensi St,Abakaliki,Ebonyi,
480221,Nig. Police Station,Udensi St,Abakaliki,Ebonyi,
480221,Okorie  St.,Udensi St,Abakaliki,Ebonyi,
480221,Okorowokoro  St.,Udensi St,Abakaliki,Ebonyi,
480221,Uro Cr Cr.,Udensi St,Abakaliki,Ebonyi,
480222,Awkuzu  St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Bende  St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Bishop House,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Ezeke Ikwo  St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Ngbowo  St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Ogbodudu  St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Orokeonuoha St.,Ogbaga Rd,Abakaliki,Ebonyi,
480222,Poulimama Estate,Ogbaga Rd,Abakaliki,Ebonyi,
480231,Abbi  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Achina  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Fryde Akpor  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Ibibio  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Isiuchi  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Jim Metu  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Nna  Rd.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Obike  Rd.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Obosi  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Offor  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Olisa Emeka  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Uga  Rd.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480231,Ugwu Amadi  St.,Kpiri-Kpiri,Abakaliki,Ebonyi,
480241,High Court,G.R.A,Abakaliki,Ebonyi,
480241,INEC Office,G.R.A,Abakaliki,Ebonyi,
480241,Land & Survey,G.R.A,Abakaliki,Ebonyi,
480241,Ministry of Finance,G.R.A,Abakaliki,Ebonyi,
480241,NEPA Office,G.R.A,Abakaliki,Ebonyi,
480241,NITEL Office,G.R.A,Abakaliki,Ebonyi,
480241,POST OFFICE / HOSPITAL RD /,G.R.A,Abakaliki,Ebonyi,
480241,Town Planning Rd.,G.R.A,Abakaliki,Ebonyi,
480241,UGA RD.,G.R.A,Abakaliki,Ebonyi,
480242,Awolowo  St.,New Layout,Abakaliki,Ebonyi,
480242,Ejiofor  St.,New Layout,Abakaliki,Ebonyi,
480242,Elias Odili  St.,New Layout,Abakaliki,Ebonyi,
480242,Fire Brigate Station,New Layout,Abakaliki,Ebonyi,
480242,Hill Top  St.,New Layout,Abakaliki,Ebonyi,
480242,Liberty  St.,New Layout,Abakaliki,Ebonyi,
480242,Nbiri  St.,New Layout,Abakaliki,Ebonyi,
480242,Nwodo  St.,New Layout,Abakaliki,Ebonyi,
480242,Oghe  St.,New Layout,Abakaliki,Ebonyi,
480242,Opara St.,New Layout,Abakaliki,Ebonyi,
480242,Udemesue  St.,New Layout,Abakaliki,Ebonyi,
480242,Water Works  Rd.,New Layout,Abakaliki,Ebonyi,
480251,Abatete  St.,Abakpa,Abakaliki,Ebonyi,
480251,Afikpo  St.,Abakpa,Abakaliki,Ebonyi,
480251,Asaba  St.,Abakpa,Abakaliki,Ebonyi,
480251,Awka  St.,Abakpa,Abakaliki,Ebonyi,
480251,Brekenbury  St.,Abakpa,Abakaliki,Ebonyi,
480251,Calabar  St.,Abakpa,Abakaliki,Ebonyi,
480251,Ezekwesiei,Abakpa,Abakaliki,Ebonyi,
480251,Fire Lane,Abakpa,Abakaliki,Ebonyi,
480251,Lagos  St.,Abakpa,Abakaliki,Ebonyi,
480251,Nkwogu  St.,Abakpa,Abakaliki,Ebonyi,
480251,Nwasucho St.,Abakpa,Abakaliki,Ebonyi,
480251,Obiri  St.,Abakpa,Abakaliki,Ebonyi,
480251,Obi  St.,Abakpa,Abakaliki,Ebonyi,
480251,Ogoja  Rd.,Abakpa,Abakaliki,Ebonyi,
480251,Ojeowere St.,Abakpa,Abakaliki,Ebonyi,
480251,Ojike  St.,Abakpa,Abakaliki,Ebonyi,
480251,Onitsha  St.,Abakpa,Abakaliki,Ebonyi,
480251,Onubuiyi  St.,Abakpa,Abakaliki,Ebonyi,
480251,Orlu  St.,Abakpa,Abakaliki,Ebonyi,
480251,Owerri  St.,Abakpa,Abakaliki,Ebonyi,
480251,Ude  St.,Abakpa,Abakaliki,Ebonyi,
480251,Umulere  St.,Abakpa,Abakaliki,Ebonyi,
480251,Water Works Rd.,Abakpa,Abakaliki,Ebonyi,
480251,Ziks Ave.,Abakpa,Abakaliki,Ebonyi,
480252,Agwuloze  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ejidike  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ibeme St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ibe  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ikenga  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ike  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Izuogu  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Jemini  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Nnobi  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Nwike  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Oriefite St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Oti  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Udi  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Udoma  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Ukwansi  St.,Ndiaguo,Abakaliki,Ebonyi,
480252,Umuoji  St.,Ndiaguo,Abakaliki,Ebonyi,
480261,Aowu  St.,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480261,Edda  St.,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480261,Gabriel  St.,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480261,Nise  St.,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480261,Uyammadu  St.,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480261,Vanco Junction,Enug-Ogoja Exp.Rd,Abakaliki,Ebonyi,
480263,Convent St.,Enugu Express,Abakaliki,Ebonyi,
480263,Ekwulumiri St.,Enugu Express,Abakaliki,Ebonyi,
480263,Ezekwe  St.,Enugu Express,Abakaliki,Ebonyi,
480263,Ezkwo Pry. Sch.,Enugu Express,Abakaliki,Ebonyi,
480263,Obulechi  Rd.,Enugu Express,Abakaliki,Ebonyi,
480263,Ugodam  St.,Enugu Express,Abakaliki,Ebonyi,
480271,Aforezunna  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Aguluuzoigbo  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Agwunda  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Akanu Ibiam,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Akeme St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Akidi  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Ibagi  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Nkaliki Rd.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Nteje  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Nzekwe  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Okereke St.,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Roundabout,Afikpo Rd.,Abakaliki,Ebonyi,
480271,Uzor  St.,Afikpo Rd.,Abakaliki,Ebonyi,
480272,Akanu Ibiam Roound About,Afikpo Rd,Abakaliki,Ebonyi,
480272,Timber Shed,Afikpo Rd,Abakaliki,Ebonyi,
480273,Igbogima St.,Nkaliki Rd,Abakaliki,Ebonyi,
480273,Njoku St.,Nkaliki Rd,Abakaliki,Ebonyi,
480273,Okoposi  St.,Nkaliki Rd,Abakaliki,Ebonyi,
480273,Timber Shed,Nkaliki Rd,Abakaliki,Ebonyi,
480273,Uche  St.,Nkaliki Rd,Abakaliki,Ebonyi,
480273,Umuobom St.,Nkaliki Rd,Abakaliki,Ebonyi,
480281,Gulf Playing Ground,Ogoja Rd,Abakaliki,Ebonyi,
480281,Onwe  Rd.,Ogoja Rd,Abakaliki,Ebonyi,
480281,Specialist Hospital,Ogoja Rd,Abakaliki,Ebonyi,
480281,Union Bank,Ogoja Rd,Abakaliki,Ebonyi,
480282,Ebonyi State Co-operaive,Enugu Exp Rd.,Abakaliki,Ebonyi,
480282,Ebonyi State Low Cost Housing,Enugu Exp Rd.,Abakaliki,Ebonyi,
480282,Federation Ltd.,Enugu Exp Rd.,Abakaliki,Ebonyi,
480282,Odnukwe  Rd.,Enugu Exp Rd.,Abakaliki,Ebonyi,
500211,Elelewon,Rumukrueshi,Port Harcourt,Rivers,
500211,Quarters,Rumukrueshi,Port Harcourt,Rivers,
500211,Shell Club,Rumukrueshi,Port Harcourt,Rivers,
500211,Shell Residential,Rumukrueshi,Port Harcourt,Rivers,
500211,Woji Housing Estate,Rumukrueshi,Port Harcourt,Rivers,
500221,Chief Nwauke  St.,Trans  Amadi,Port Harcourt,Rivers,
500221,Chilo  St.,Trans  Amadi,Port Harcourt,Rivers,
500221,Elekohia  Rd.,Trans  Amadi,Port Harcourt,Rivers,
500221,Industrial Areas,Trans  Amadi,Port Harcourt,Rivers,
500221,Olouzu  St.,Trans  Amadi,Port Harcourt,Rivers,
500221,Trans  Amadi  Rd.,Trans  Amadi,Port Harcourt,Rivers,
500241,Abana  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Agina  Ave.,Old G.R.A,Port Harcourt,Rivers,
500241,Akomas  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Allagoa  Ave.,Old G.R.A,Port Harcourt,Rivers,
500241,Ebunine  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Ernest Ikoki  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Force  Ave.,Old G.R.A,Port Harcourt,Rivers,
500241,Graham  Ave.,Old G.R.A,Port Harcourt,Rivers,
500241,Harley St.,Old G.R.A,Port Harcourt,Rivers,
500241,Inikere  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Miller  Ave.,Old G.R.A,Port Harcourt,Rivers,
500241,Umuahia  St.,Old G.R.A,Port Harcourt,Rivers,
500241,William Jumbo  St.,Old G.R.A,Port Harcourt,Rivers,
500241,Wokekoro  St.,Old G.R.A,Port Harcourt,Rivers,
500242,Accra  St.,Old Township,Port Harcourt,Rivers,
500242,Aggery  St.,Old Township,Port Harcourt,Rivers,
500242,Ahoada  St.,Old Township,Port Harcourt,Rivers,
500242,Asaba  St.,Old Township,Port Harcourt,Rivers,
500242,Azikiwe Rd.,Old Township,Port Harcourt,Rivers,
500242,Banham  St.,Old Township,Port Harcourt,Rivers,
500242,Barrack  Rd.,Old Township,Port Harcourt,Rivers,
500242,Bathurst  Rd.,Old Township,Port Harcourt,Rivers,
500242,Bende  St.,Old Township,Port Harcourt,Rivers,
500242,Bernard Carr  St.,Old Township,Port Harcourt,Rivers,
500242,Bonny  St.,Old Township,Port Harcourt,Rivers,
500242,Bori  St.,Old Township,Port Harcourt,Rivers,
500242,Brass  St.,Old Township,Port Harcourt,Rivers,
500242,Church Hill  Rd.,Old Township,Port Harcourt,Rivers,
500242,Creek  Rd.,Old Township,Port Harcourt,Rivers,
500242,Crowther  St.,Old Township,Port Harcourt,Rivers,
500242,Degema  St.,Old Township,Port Harcourt,Rivers,
500242,Diobu  St.,Old Township,Port Harcourt,Rivers,
500242,Elliot Henry  St.,Old Township,Port Harcourt,Rivers,
500242,Enugu  St.,Old Township,Port Harcourt,Rivers,
500242,Freetown  St.,Old Township,Port Harcourt,Rivers,
500242,Henshaw  St.,Old Township,Port Harcourt,Rivers,
500242,Hospital  Rd.,Old Township,Port Harcourt,Rivers,
500242,Industry  Rd.,Old Township,Port Harcourt,Rivers,
500242,Isaa Boro  St.,Old Township,Port Harcourt,Rivers,
500242,Jos  St.,Old Township,Port Harcourt,Rivers,
500242,Kano  St.,Old Township,Port Harcourt,Rivers,
500242,Lagos  St.,Old Township,Port Harcourt,Rivers,
500242,Market  Rd.,Old Township,Port Harcourt,Rivers,
500242,Moscownd,Old Township,Port Harcourt,Rivers,
500242,Niger St St.,Old Township,Port Harcourt,Rivers,
500242,Okrika St St.,Old Township,Port Harcourt,Rivers,
500242,Opobo St St.,Old Township,Port Harcourt,Rivers,
500242,Paris Jones St St.,Old Township,Port Harcourt,Rivers,
500242,Sokoto St St.,Old Township,Port Harcourt,Rivers,
500242,Station (Okrika Rd),Old Township,Port Harcourt,Rivers,
500242,Tokoradi St. St.,Old Township,Port Harcourt,Rivers,
500242,Victoria St. St.,Old Township,Port Harcourt,Rivers,
500243,Bishop Johnson  St.,New layout,Port Harcourt,Rivers,
500243,Gapt. Amangala  St.,New layout,Port Harcourt,Rivers,
500243,Gelsthorpe  St.,New layout,Port Harcourt,Rivers,
500243,Ibadan  St.,New layout,Port Harcourt,Rivers,
500243,King Jaja  St.,New layout,Port Harcourt,Rivers,
500243,Moorehouse  St.,New layout,Port Harcourt,Rivers,
500243,Ndoki  St.,New layout,Port Harcourt,Rivers,
500243,Onitsha  St.,New layout,Port Harcourt,Rivers,
500244,Andoni  St.,Bori kiri,Port Harcourt,Rivers,
500244,Bori  St.,Bori kiri,Port Harcourt,Rivers,
500244,Chief Oju Daniel,Bori kiri,Port Harcourt,Rivers,
500244,Etche  St.,Bori kiri,Port Harcourt,Rivers,
500244,Harold Wilson Drive,Bori kiri,Port Harcourt,Rivers,
500244,Kalioway,Bori kiri,Port Harcourt,Rivers,
500244,Kolokuma  St.,Bori kiri,Port Harcourt,Rivers,
500244,Nembe  St.,Bori kiri,Port Harcourt,Rivers,
500244,Okarki  St.,Bori kiri,Port Harcourt,Rivers,
500244,Rex Lawson  St.,Bori kiri,Port Harcourt,Rivers,
500244,Rumukrushe  St.,Bori kiri,Port Harcourt,Rivers,
500244,Sandfilled Phase II,Bori kiri,Port Harcourt,Rivers,
500244,Sandfilled  Phase III,Bori kiri,Port Harcourt,Rivers,
500244,Sandilled Phase I,Bori kiri,Port Harcourt,Rivers,
500251,Alabo Opia  St.,Amadi flat,Port Harcourt,Rivers,
500251,Arocchukwu  St.,Amadi flat,Port Harcourt,Rivers,
500251,Asaba  St.,Amadi flat,Port Harcourt,Rivers,
500251,Atali St.,Amadi flat,Port Harcourt,Rivers,
500251,Calabar  St.,Amadi flat,Port Harcourt,Rivers,
500251,Floyer  St.,Amadi flat,Port Harcourt,Rivers,
500251,Macauley  St.,Amadi flat,Port Harcourt,Rivers,
500251,Nzimiro  St.,Amadi flat,Port Harcourt,Rivers,
500251,Ogoja  St.,Amadi flat,Port Harcourt,Rivers,
500251,Paris Jones  St.,Amadi flat,Port Harcourt,Rivers,
500261,Agudama  St.,D -line,Port Harcourt,Rivers,
500261,Amaigbo St.,D -line,Port Harcourt,Rivers,
500261,Asinobi  St.,D -line,Port Harcourt,Rivers,
500261,Emekuku  St.,D -line,Port Harcourt,Rivers,
500261,Ina Obasi  St.,D -line,Port Harcourt,Rivers,
500261,Kaduna  St.,D -line,Port Harcourt,Rivers,
500261,Khana  St.,D -line,Port Harcourt,Rivers,
500261,Mbonu  St.,D -line,Port Harcourt,Rivers,
500261,Okoroji  St.,D -line,Port Harcourt,Rivers,
500261,Omoku  St.,D -line,Port Harcourt,Rivers,
500261,Premabiri  St.,D -line,Port Harcourt,Rivers,
500261,Wogu  St.,D -line,Port Harcourt,Rivers,
500262,Abakaliki  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Abakaliki  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Abba  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Abba  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Abonnema  Rd.,Diobu mile 1,Port Harcourt,Rivers,
500262,Abonnema  Rd.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Afikpo  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Afikpo  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Agede  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Agede  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Agip  Rd.,Diobu mile 1,Port Harcourt,Rivers,
500262,Agip  Rd.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Akokwa  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Akokwa  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Awkuzu  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Awkuzu  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Ebira  Rd.,Diobu mile 1,Port Harcourt,Rivers,
500262,Ebira  Rd.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Emenike St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Emenike St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Epirikom  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Epirikom  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Express  Way.,Diobu mile 1,Port Harcourt,Rivers,
500262,Express  Way.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Ikot Ekpene  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Ikot Ekpene  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Ikwerre  Rd.,Diobu mile 1,Port Harcourt,Rivers,
500262,Ikwerre  Rd.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Nanka  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Nanka  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Niemanze  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Niemanze  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Njemanze,Diobu mile 1,Port Harcourt,Rivers,
500262,Njemanze,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Nsukka  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Nsukka  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Obodu  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Obodu  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Ogwa  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Ogwa  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Ojike  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Ojike  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Okija  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Okija  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Orlu  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Orlu  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Road A,Diobu mile 1,Port Harcourt,Rivers,
500262,Road A,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Road B,Diobu mile 1,Port Harcourt,Rivers,
500262,Road B,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Road C,Diobu mile 1,Port Harcourt,Rivers,
500262,Road C,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Udi  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Udi  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Uni Tech.  Rd.,Diobu mile 1,Port Harcourt,Rivers,
500262,Uni Tech.  Rd.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Urualla  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Urualla  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500262,Uyo  St.,Diobu mile 1,Port Harcourt,Rivers,
500262,Uyo  St.,Eagle island rumueme/Oroakwo,Port Harcourt,Rivers,
500263,Abel Jumbo  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Adelabu  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Anozie  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Echua  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Gambia  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Ihidionma  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Lumumba  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Ojoto  St.,Diobu mile 2,Port Harcourt,Rivers,
500263,Timber  Rd.,Diobu mile 2,Port Harcourt,Rivers,
500264,Azikiwe  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Chigbu  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Ejigini  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Eji -Ogbu  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Ekwe  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Obaziolu  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Obunda  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,Odunze  St.,Diobu mile 3,Port Harcourt,Rivers,
500264,School  Rd.,Diobu mile 3,Port Harcourt,Rivers,
500264,Wokoma  St.,Diobu mile 3,Port Harcourt,Rivers,
500265,Customs and Ecise,Diobu mile 4,Port Harcourt,Rivers,
500265,National Council of women,Diobu mile 4,Port Harcourt,Rivers,
500265,Nursing school,Diobu mile 4,Port Harcourt,Rivers,
500265,Prisons Headquarters,Diobu mile 4,Port Harcourt,Rivers,
500265,Specialist Hospital,Diobu mile 4,Port Harcourt,Rivers,
500271,Epirikom  Rd.,Magbuoba,Port Harcourt,Rivers,
500271,Epirikom  Rd.,New G.R.A,Port Harcourt,Rivers,
500271,Ikegwuru  Rd.,Magbuoba,Port Harcourt,Rivers,
500271,Ikegwuru  Rd.,New G.R.A,Port Harcourt,Rivers,
500271,Ikwerre  Rd.,Magbuoba,Port Harcourt,Rivers,
500271,Ikwerre  Rd.,New G.R.A,Port Harcourt,Rivers,
500271,Phase III,Magbuoba,Port Harcourt,Rivers,
500271,Phase III,New G.R.A,Port Harcourt,Rivers,
500271,Phase II,Magbuoba,Port Harcourt,Rivers,
500271,Phase II,New G.R.A,Port Harcourt,Rivers,
500271,Phase I,Magbuoba,Port Harcourt,Rivers,
500271,Phase I,New G.R.A,Port Harcourt,Rivers,
500271,Road C.,Magbuoba,Port Harcourt,Rivers,
500271,Road C.,New G.R.A,Port Harcourt,Rivers,
500271,Rumuoluwuta  Rd.,Magbuoba,Port Harcourt,Rivers,
500271,Rumuoluwuta  Rd.,New G.R.A,Port Harcourt,Rivers,
500272,Mgbuoba,Ikwerre,Port Harcourt,Rivers,
500272,Mgbuoba,Rumuokwuta,Port Harcourt,Rivers,
500272,NTA Area,Ikwerre,Port Harcourt,Rivers,
500272,NTA Area,Rumuokwuta,Port Harcourt,Rivers,
500272,Rd.,Ikwerre,Port Harcourt,Rivers,
500272,Rd.,Rumuokwuta,Port Harcourt,Rivers,
500272,Rumuigbo,Ikwerre,Port Harcourt,Rivers,
500272,Rumuigbo,Rumuokwuta,Port Harcourt,Rivers,
500272,Rumuokwuta,Ikwerre,Port Harcourt,Rivers,
500272,Rumuokwuta,Rumuokwuta,Port Harcourt,Rivers,
500272,Rumu one,Ikwerre,Port Harcourt,Rivers,
500272,Rumu one,Rumuokwuta,Port Harcourt,Rivers,
510211,Oddiomerrenyi  Rd.,Alo-mini,Ahoada,Rivers,
510211,Ogbo Ula ehuda  Rd.,Alo-mini,Ahoada,Rivers,
510221,Abubaugele  St.,Ochoma layout,Ahoada,Rivers,
510221,Ahoada Girls School,Ochoma layout,Ahoada,Rivers,
510221,Ediwolu  St.,Ochoma layout,Ahoada,Rivers,
510221,Igbuduya  St.,Ochoma layout,Ahoada,Rivers,
510221,Market Rd.,Ochoma layout,Ahoada,Rivers,
510221,Odiemerenyi  Rd.,Ochoma layout,Ahoada,Rivers,
510221,Okwukwu  St.,Ochoma layout,Ahoada,Rivers,
510221,Ololobe  St.,Ochoma layout,Ahoada,Rivers,
510221,Owukori  Rd.,Ochoma layout,Ahoada,Rivers,
510221,Robinson  St.,Ochoma layout,Ahoada,Rivers,
510221,St. Paul's  Ln.,Ochoma layout,Ahoada,Rivers,
510241,Abuwa  Rd.,Town,Ahoada,Rivers,
510241,Ahoada Girls School,Town,Ahoada,Rivers,
510241,Ekpahura  St.,Town,Ahoada,Rivers,
510241,Igbu  Oshi  St.,Town,Ahoada,Rivers,
510241,Kings  St.,Town,Ahoada,Rivers,
510241,Port Harcourt  Rd.,Town,Ahoada,Rivers,
510241,Tom Imo  St.,Town,Ahoada,Rivers,
510242,Abuwa  Rd.,Port harcourt Rd.,Ahoada,Rivers,
510242,Elele/Port Harcourt,Port harcourt Rd.,Ahoada,Rivers,
510242,Port Harcourt  Rd.,Port harcourt Rd.,Ahoada,Rivers,
510251,Abuwa  Rd.,Mbiama Rd.,Ahoada,Rivers,
510251,G.T.C  Rd.,Mbiama Rd.,Ahoada,Rivers,
510251,Mbiama  Rd.,Mbiama Rd.,Ahoada,Rivers,
510281,G.T.C.  Rd.,Igwa layout,Ahoada,Rivers,
510281,Omoku Rd.,Igwa layout,Ahoada,Rivers,
510281,Ula Ehuda Rd.,Igwa layout,Ahoada,Rivers,
520211,Asutan  St.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Barracks  Rd.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Effiong Udo Akpan  St.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Eka  St.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Ekong Utana  St.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Plateau  Rd.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Udo Otong Ubo  st.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Udo  st.,Faha Oku Akpon,Uyo,Akwa Ibom,
520211,Umoren  st.,Faha Oku Akpon,Uyo,Akwa Ibom,
520212,Barracks  Rd.,Military Office Iba Oku,Uyo,Akwa Ibom,
520212,Old Stadium  Rd.,Military Office Iba Oku,Uyo,Akwa Ibom,
